customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
2799,22,11,2270.31,3,4,2,Loyal Customers
2800,42,9,2353.2,2,2,3,Hibernating
2801,147,14,3941.29,1,5,5,Cannot Lose Them
2802,46,5,1385.95,2,1,1,Hibernating
2803,13,16,4150.48,4,5,5,Loyal Customers
2804,23,10,2767.17,3,3,4,Need Attention
2805,2,8,2514.13,5,2,3,Potential Loyalists
2806,80,13,3494.85,1,5,5,Cannot Lose Them
2807,8,9,2292.46,4,2,2,Potential Loyalists
2808,30,9,3685.67,2,2,5,Hibernating
2809,14,13,3282.17,4,5,4,Loyal Customers
2810,1,11,3339.9,5,4,4,Champions
2811,20,11,2713.0,3,4,3,Loyal Customers
2812,20,10,1881.1100000000001,3,3,2,Need Attention
2813,9,13,3480.75,4,5,5,Loyal Customers
2814,1,8,1591.54,5,2,1,Potential Loyalists
2815,15,7,1985.2,3,1,2,About to Sleep
2816,67,5,914.3299999999999,1,1,1,Hibernating
2817,30,12,2376.3,2,4,3,At Risk
2818,58,9,1979.68,2,2,2,Hibernating
2819,21,9,2305.12,3,2,3,About to Sleep
2820,7,10,3038.93,4,3,4,Potential Loyalists
2821,3,10,2772.7400000000002,5,3,4,Potential Loyalists
2822,42,11,2396.0299999999997,2,4,3,At Risk
2823,68,14,3880.14,1,5,5,Cannot Lose Them
2824,44,10,2436.54,2,3,3,At Risk
2825,13,12,3584.93,4,4,5,Loyal Customers
2826,5,12,3500.81,5,4,5,Champions
2827,9,12,3704.17,4,4,5,Loyal Customers
2828,51,9,2072.62,2,2,2,Hibernating
2829,15,7,1926.55,3,1,2,About to Sleep
2830,27,3,639.66,3,1,1,About to Sleep
2831,20,12,3277.6,3,4,4,Loyal Customers
2832,2,13,3240.96,5,5,4,Champions
2833,1,10,2385.98,5,3,3,Potential Loyalists
2834,28,9,2674.1400000000003,3,2,3,About to Sleep
2835,4,13,2647.88,5,5,3,Champions
2836,3,10,3568.77,5,3,5,Potential Loyalists
2837,36,4,842.12,2,1,1,Hibernating
2838,22,13,2528.3,3,5,3,Loyal Customers
2839,91,6,1211.63,1,1,1,Hibernating
2840,45,6,1673.09,2,1,1,Hibernating
2841,45,16,3615.46,2,5,5,Cannot Lose Them
2842,63,12,2777.1,1,4,4,At Risk
2843,8,8,2806.21,4,2,4,Potential Loyalists
2844,89,13,3652.9,1,5,5,Cannot Lose Them
2845,1,11,3296.4700000000003,5,4,4,Champions
2846,72,13,2889.17,1,5,4,Cannot Lose Them
2847,51,7,2110.73,2,1,2,Hibernating
2848,14,7,1910.09,4,1,2,Promising
2849,41,10,2803.27,2,3,4,At Risk
2850,110,10,2639.86,1,3,3,At Risk
2851,5,8,1953.09,5,2,2,Potential Loyalists
2852,7,10,2634.87,4,3,3,Potential Loyalists
2853,9,10,3156.94,4,3,4,Potential Loyalists
2854,41,7,1107.03,2,1,1,Hibernating
2855,52,12,2862.84,2,4,4,At Risk
2856,6,6,1239.92,4,1,1,Promising
2857,62,10,2599.81,1,3,3,At Risk
2858,14,8,2601.02,4,2,3,Potential Loyalists
2859,2,7,2431.98,5,1,3,New Customers
2860,10,11,2688.17,4,4,3,Loyal Customers
2861,7,11,2857.79,4,4,4,Loyal Customers
2862,92,10,2647.66,1,3,3,At Risk
2863,4,9,2010.07,5,2,2,Potential Loyalists
2864,17,9,2324.25,3,2,3,About to Sleep
2865,89,7,1686.12,1,1,1,Hibernating
2866,46,13,3334.1,2,5,4,Cannot Lose Them
2867,46,10,2598.14,2,3,3,At Risk
2868,15,8,2227.75,3,2,2,About to Sleep
2869,13,3,746.95,4,1,1,Promising
2870,46,7,2260.53,2,1,2,Hibernating
2871,9,10,2321.65,4,3,3,Potential Loyalists
2872,65,10,2270.39,1,3,2,At Risk
2873,41,12,2947.1800000000003,2,4,4,At Risk
2874,29,17,4639.34,3,5,5,Loyal Customers
2875,72,11,3536.9900000000002,1,4,5,At Risk
2876,6,7,2243.17,4,1,2,Promising
2877,7,9,1928.81,4,2,2,Potential Loyalists
2878,39,8,1831.56,2,2,2,Hibernating
2879,7,11,3851.1400000000003,4,4,5,Loyal Customers
2880,12,12,3184.46,4,4,4,Loyal Customers
2881,46,14,3196.04,2,5,4,Cannot Lose Them
2882,1,9,2446.59,5,2,3,Potential Loyalists
2883,179,11,2990.45,1,4,4,At Risk
2884,3,14,3706.1,5,5,5,Champions
2885,24,10,2105.64,3,3,2,Need Attention
2886,8,9,1984.42,4,2,2,Potential Loyalists
2887,51,11,2607.55,2,4,3,At Risk
2888,32,5,1274.18,2,1,1,Hibernating
2889,13,15,4092.9,4,5,5,Loyal Customers
2890,18,14,3321.8199999999997,3,5,4,Loyal Customers
2891,60,7,2051.44,2,1,2,Hibernating
2892,58,11,2963.91,2,4,4,At Risk
2893,37,10,3103.46,2,3,4,At Risk
2894,12,15,4780.67,4,5,5,Loyal Customers
2895,65,10,2750.88,1,3,3,At Risk
2896,14,8,1251.44,4,2,1,Potential Loyalists
2897,1,11,4097.42,5,4,5,Champions
2898,11,12,3172.08,4,4,4,Loyal Customers
2899,32,15,3679.81,2,5,5,Cannot Lose Them
2900,9,8,2426.87,4,2,3,Potential Loyalists
2901,4,12,3487.54,5,4,5,Champions
2902,6,11,2803.48,4,4,4,Loyal Customers
2903,2,7,2062.57,5,1,2,New Customers
2904,103,9,2172.87,1,2,2,Hibernating
2905,8,16,4048.7799999999997,4,5,5,Loyal Customers
2906,13,10,2504.3599999999997,4,3,3,Potential Loyalists
2907,19,11,2482.3900000000003,3,4,3,Loyal Customers
2908,51,9,2271.13,2,2,2,Hibernating
2909,8,5,1731.62,4,1,1,Promising
2910,112,9,2886.47,1,2,4,Hibernating
2911,115,14,3725.9700000000003,1,5,5,Cannot Lose Them
2912,28,7,1849.06,3,1,2,About to Sleep
2913,20,4,1054.93,3,1,1,About to Sleep
2914,22,11,2306.52,3,4,3,Loyal Customers
2915,8,10,1772.8400000000001,4,3,1,Potential Loyalists
2916,29,8,3027.63,3,2,4,About to Sleep
2917,4,9,2147.69,5,2,2,Potential Loyalists
2918,12,12,2362.23,4,4,3,Loyal Customers
2919,104,7,1861.3600000000001,1,1,2,Hibernating
2920,1,3,826.78,5,1,1,New Customers
2921,36,8,1852.09,2,2,2,Hibernating
2922,74,8,2216.13,1,2,2,Hibernating
2923,24,17,4113.28,3,5,5,Loyal Customers
2924,43,13,3393.3,2,5,5,Cannot Lose Them
2925,36,9,2101.36,2,2,2,Hibernating
2926,5,13,3142.02,5,5,4,Champions
2927,59,10,3070.49,2,3,4,At Risk
2928,3,11,2999.41,5,4,4,Champions
2929,44,12,3424.2000000000003,2,4,5,At Risk
2930,35,8,2038.83,2,2,2,Hibernating
2931,13,9,2229.99,4,2,2,Potential Loyalists
2932,92,7,2011.43,1,1,2,Hibernating
2933,44,6,2059.7400000000002,2,1,2,Hibernating
2934,9,15,4153.23,4,5,5,Loyal Customers
2935,77,6,1243.04,1,1,1,Hibernating
2936,2,13,3004.77,5,5,4,Champions
2937,79,12,3062.34,1,4,4,At Risk
2938,220,6,1611.51,1,1,1,Hibernating
2939,24,7,2167.15,3,1,2,About to Sleep
2940,4,8,2122.61,5,2,2,Potential Loyalists
2941,18,5,617.63,3,1,1,About to Sleep
2942,7,9,2320.93,4,2,3,Potential Loyalists
2943,3,17,5106.360000000001,5,5,5,Champions
2944,4,8,1118.6299999999999,5,2,1,Potential Loyalists
2945,3,15,3742.81,5,5,5,Champions
2946,1,9,1918.23,5,2,2,Potential Loyalists
2947,3,14,4056.91,5,5,5,Champions
2948,67,11,3096.36,1,4,4,At Risk
2949,2,10,3091.77,5,3,4,Potential Loyalists
2950,3,14,3125.68,5,5,4,Champions
2951,4,15,4013.28,5,5,5,Champions
2952,18,12,3566.49,3,4,5,Loyal Customers
2953,26,11,3479.88,3,4,5,Loyal Customers
2954,2,9,2115.9700000000003,5,2,2,Potential Loyalists
2955,51,9,2466.36,2,2,3,Hibernating
2956,5,12,3141.16,5,4,4,Champions
2957,1,12,3470.09,5,4,5,Champions
2958,59,9,2132.0299999999997,2,2,2,Hibernating
2959,15,9,2252.74,3,2,2,About to Sleep
2960,28,10,2843.18,3,3,4,Need Attention
2961,4,10,2234.06,5,3,2,Potential Loyalists
2962,55,8,1683.6499999999999,2,2,1,Hibernating
2963,21,3,1066.75,3,1,1,About to Sleep
2964,108,8,1564.69,1,2,1,Hibernating
2965,37,10,2528.68,2,3,3,At Risk
2966,41,5,1456.22,2,1,1,Hibernating
2967,7,2,741.9300000000001,4,1,1,Promising
2968,7,12,2748.43,4,4,3,Loyal Customers
2969,40,11,3765.74,2,4,5,At Risk
2970,39,9,2177.71,2,2,2,Hibernating
2971,7,8,1832.8,4,2,2,Potential Loyalists
2972,27,13,3540.12,3,5,5,Loyal Customers
2973,13,6,1994.85,4,1,2,Promising
2974,1,9,1753.08,5,2,1,Potential Loyalists
2975,5,16,3521.86,5,5,5,Champions
2976,26,10,3463.6,3,3,5,Need Attention
2977,3,12,3298.48,5,4,4,Champions
2978,83,5,1250.41,1,1,1,Hibernating
2979,21,8,2273.6,3,2,2,About to Sleep
2980,18,10,2611.12,3,3,3,Need Attention
2981,70,8,2102.15,1,2,2,Hibernating
2982,41,12,3218.8,2,4,4,At Risk
2983,4,9,2937.26,5,2,4,Potential Loyalists
2984,4,7,1494.88,5,1,1,New Customers
2985,21,8,2249.02,3,2,2,About to Sleep
2986,52,9,2622.68,2,2,3,Hibernating
2987,10,10,2485.82,4,3,3,Potential Loyalists
2988,165,5,1219.84,1,1,1,Hibernating
2989,6,9,2340.84,4,2,3,Potential Loyalists
2990,5,10,2700.41,5,3,3,Potential Loyalists
2991,87,10,3292.38,1,3,4,At Risk
2992,200,12,2729.59,1,4,3,At Risk
2993,4,14,3351.73,5,5,5,Champions
2994,59,4,370.4,2,1,1,Hibernating
2995,53,11,2706.21,2,4,3,At Risk
2996,111,9,2071.59,1,2,2,Hibernating
2997,64,8,1346.67,1,2,1,Hibernating
2998,5,11,2934.4,5,4,4,Champions
2999,22,5,853.8900000000001,3,1,1,About to Sleep
3000,11,13,4122.09,4,5,5,Loyal Customers
3001,8,10,2474.87,4,3,3,Potential Loyalists
3002,35,4,849.25,2,1,1,Hibernating
3003,89,10,2304.33,1,3,3,At Risk
3004,7,9,1789.33,4,2,1,Potential Loyalists
3005,49,4,1002.48,2,1,1,Hibernating
3006,3,10,2752.52,5,3,3,Potential Loyalists
3007,7,10,2719.1,4,3,3,Potential Loyalists
3008,4,9,2117.59,5,2,2,Potential Loyalists
3009,39,9,2737.29,2,2,3,Hibernating
3010,6,5,1114.89,4,1,1,Promising
3011,87,8,2244.53,1,2,2,Hibernating
3012,17,6,1344.62,3,1,1,About to Sleep
3013,27,9,2442.52,3,2,3,About to Sleep
3014,7,11,3517.24,4,4,5,Loyal Customers
3015,7,12,2564.16,4,4,3,Loyal Customers
3016,6,10,3658.58,4,3,5,Potential Loyalists
3017,21,14,3404.69,3,5,5,Loyal Customers
3018,44,8,2196.37,2,2,2,Hibernating
3019,5,12,3840.98,5,4,5,Champions
3020,8,9,2688.6,4,2,3,Potential Loyalists
3021,91,11,2157.05,1,4,2,At Risk
3022,18,19,5470.03,3,5,5,Loyal Customers
3023,17,5,1453.3,3,1,1,About to Sleep
3024,106,9,3089.23,1,2,4,Hibernating
3025,8,11,3011.02,4,4,4,Loyal Customers
3026,29,10,2697.65,3,3,3,Need Attention
3027,99,7,2094.43,1,1,2,Hibernating
3028,69,2,804.5799999999999,1,1,1,Hibernating
3029,30,11,2900.84,2,4,4,At Risk
3030,2,11,3579.65,5,4,5,Champions
3031,5,3,863.3199999999999,5,1,1,New Customers
3032,7,15,3584.2,4,5,5,Loyal Customers
3033,8,10,2775.34,4,3,4,Potential Loyalists
3034,7,10,1747.7299999999998,4,3,1,Potential Loyalists
3035,30,15,3605.47,2,5,5,Cannot Lose Them
3036,23,14,3097.92,3,5,4,Loyal Customers
3037,30,10,2226.38,2,3,2,At Risk
3038,92,15,3643.37,1,5,5,Cannot Lose Them
3039,11,12,3374.23,4,4,5,Loyal Customers
3040,32,8,2142.19,2,2,2,Hibernating
3041,21,13,3706.74,3,5,5,Loyal Customers
3042,129,10,2624.66,1,3,3,At Risk
3043,26,7,1433.08,3,1,1,About to Sleep
3044,25,10,2855.16,3,3,4,Need Attention
3045,13,8,2697.06,4,2,3,Potential Loyalists
3046,22,9,2197.81,3,2,2,About to Sleep
3047,10,9,2927.33,4,2,4,Potential Loyalists
3048,40,12,2903.08,2,4,4,At Risk
3049,5,11,2343.08,5,4,3,Champions
3050,11,10,2487.01,4,3,3,Potential Loyalists
3051,17,12,3370.73,3,4,5,Loyal Customers
3052,106,8,2538.04,1,2,3,Hibernating
3053,5,14,4292.03,5,5,5,Champions
3054,20,15,4292.83,3,5,5,Loyal Customers
3055,27,12,3388.44,3,4,5,Loyal Customers
3056,66,12,3409.84,1,4,5,At Risk
3057,6,11,3403.4900000000002,4,4,5,Loyal Customers
3058,8,13,3557.73,4,5,5,Loyal Customers
3059,36,13,3491.92,2,5,5,Cannot Lose Them
3060,2,13,2667.67,5,5,3,Champions
3061,17,6,1815.92,3,1,2,About to Sleep
3062,155,8,2068.56,1,2,2,Hibernating
3063,40,8,2172.68,2,2,2,Hibernating
3064,18,16,4165.3099999999995,3,5,5,Loyal Customers
3065,160,10,3114.45,1,3,4,At Risk
3066,42,16,3255.94,2,5,4,Cannot Lose Them
3067,1,9,2761.27,5,2,4,Potential Loyalists
3068,41,3,1044.62,2,1,1,Hibernating
3069,38,6,1028.72,2,1,1,Hibernating
3070,6,7,1442.19,4,1,1,Promising
3071,25,10,2133.31,3,3,2,Need Attention
3072,1,12,3491.7799999999997,5,4,5,Champions
3073,66,8,2842.27,1,2,4,Hibernating
3074,28,7,2073.2200000000003,3,1,2,About to Sleep
3075,10,9,2475.9,4,2,3,Potential Loyalists
3076,57,13,3199.0099999999998,2,5,4,Cannot Lose Them
3077,62,8,2493.38,1,2,3,Hibernating
3078,122,7,1584.29,1,1,1,Hibernating
3079,70,20,4638.48,1,5,5,Cannot Lose Them
3080,4,14,3394.33,5,5,5,Champions
3081,130,9,2679.7,1,2,3,Hibernating
3082,40,13,2881.92,2,5,4,Cannot Lose Them
3083,13,13,2780.02,4,5,4,Loyal Customers
3084,140,5,1217.42,1,1,1,Hibernating
3085,16,6,1284.8200000000002,3,1,1,About to Sleep
3086,3,15,3869.74,5,5,5,Champions
3087,40,8,2087.29,2,2,2,Hibernating
3088,12,12,3148.76,4,4,4,Loyal Customers
3089,92,8,1897.78,1,2,2,Hibernating
3090,15,10,3287.42,3,3,4,Need Attention
3091,27,10,3231.23,3,3,4,Need Attention
3092,5,12,2751.95,5,4,3,Champions
3093,185,13,3614.51,1,5,5,Cannot Lose Them
3094,10,13,3225.72,4,5,4,Loyal Customers
3095,1,16,3667.01,5,5,5,Champions
3096,38,14,3382.39,2,5,5,Cannot Lose Them
3097,17,11,3994.69,3,4,5,Loyal Customers
3098,115,7,2242.91,1,1,2,Hibernating
3099,71,6,771.5699999999999,1,1,1,Hibernating
3100,9,11,3074.85,4,4,4,Loyal Customers
3101,1,17,3898.99,5,5,5,Champions
3102,44,9,2517.38,2,2,3,Hibernating
3103,49,9,2287.67,2,2,2,Hibernating
3104,155,9,2320.71,1,2,3,Hibernating
3105,20,16,3169.06,3,5,4,Loyal Customers
3106,3,14,3563.92,5,5,5,Champions
3107,143,8,1231.98,1,2,1,Hibernating
3108,21,15,4389.91,3,5,5,Loyal Customers
3109,184,6,1557.12,1,1,1,Hibernating
3110,2,7,2221.6,5,1,2,New Customers
3111,43,11,3137.75,2,4,4,At Risk
3112,5,11,2462.92,5,4,3,Champions
3113,5,9,1748.1,5,2,1,Potential Loyalists
3114,133,13,2752.54,1,5,3,Cannot Lose Them
3115,1,7,1813.45,5,1,2,New Customers
3116,36,9,2397.02,2,2,3,Hibernating
3117,11,13,3926.51,4,5,5,Loyal Customers
3118,16,14,3096.85,3,5,4,Loyal Customers
3119,53,8,2193.11,2,2,2,Hibernating
3120,32,11,2243.48,2,4,2,At Risk
3121,9,8,1627.7800000000002,4,2,1,Potential Loyalists
3122,29,15,3904.48,3,5,5,Loyal Customers
3123,1,14,3414.21,5,5,5,Champions
3124,8,13,3235.91,4,5,4,Loyal Customers
3125,7,7,1988.16,4,1,2,Promising
3126,15,8,1698.42,3,2,1,About to Sleep
3127,13,14,4359.43,4,5,5,Loyal Customers
3128,2,5,1809.82,5,1,1,New Customers
3129,5,15,3379.31,5,5,5,Champions
3130,2,10,1859.29,5,3,2,Potential Loyalists
3131,20,12,2771.0,3,4,4,Loyal Customers
3132,52,13,3369.7599999999998,2,5,5,Cannot Lose Them
3133,119,6,1550.73,1,1,1,Hibernating
3134,10,17,4914.0199999999995,4,5,5,Loyal Customers
3135,59,4,1005.32,2,1,1,Hibernating
3136,7,12,2984.0899999999997,4,4,4,Loyal Customers
3137,17,11,2399.06,3,4,3,Loyal Customers
3138,16,13,3905.68,3,5,5,Loyal Customers
3139,2,10,2799.5,5,3,4,Potential Loyalists
3140,121,7,2055.2799999999997,1,1,2,Hibernating
3141,21,7,1732.25,3,1,1,About to Sleep
3142,13,10,2090.78,4,3,2,Potential Loyalists
3143,5,9,2404.08,5,2,3,Potential Loyalists
3144,11,12,2525.2799999999997,4,4,3,Loyal Customers
3145,122,7,1388.46,1,1,1,Hibernating
3146,41,11,2827.45,2,4,4,At Risk
3147,55,12,2798.88,2,4,4,At Risk
3148,17,9,2640.83,3,2,3,About to Sleep
3149,6,11,2963.07,4,4,4,Loyal Customers
3150,47,9,2057.19,2,2,2,Hibernating
3151,1,14,4121.12,5,5,5,Champions
3152,12,13,2943.52,4,5,4,Loyal Customers
3153,90,7,1881.38,1,1,2,Hibernating
3154,61,12,3175.2200000000003,1,4,4,At Risk
3155,1,10,2472.32,5,3,3,Potential Loyalists
3156,9,13,3379.99,4,5,5,Loyal Customers
3157,13,15,4115.8,4,5,5,Loyal Customers
3158,22,10,2658.79,3,3,3,Need Attention
3159,31,14,2756.69,2,5,3,Cannot Lose Them
3160,1,9,2642.33,5,2,3,Potential Loyalists
3161,20,15,3196.66,3,5,4,Loyal Customers
3162,21,10,2387.38,3,3,3,Need Attention
3163,9,12,2649.93,4,4,3,Loyal Customers
3164,36,9,1785.62,2,2,1,Hibernating
3165,31,9,2120.59,2,2,2,Hibernating
3166,1,11,1941.8,5,4,2,Champions
3167,4,10,2571.41,5,3,3,Potential Loyalists
3168,20,10,2234.42,3,3,2,Need Attention
3169,83,5,1788.33,1,1,1,Hibernating
3170,37,11,2659.33,2,4,3,At Risk
3171,53,11,3102.08,2,4,4,At Risk
3172,83,7,1454.72,1,1,1,Hibernating
3173,5,10,2983.67,5,3,4,Potential Loyalists
3174,15,9,2199.34,3,2,2,About to Sleep
3175,3,13,3769.76,5,5,5,Champions
3176,1,11,2863.03,5,4,4,Champions
3177,7,19,4050.68,4,5,5,Loyal Customers
3178,2,11,1838.71,5,4,2,Champions
3179,42,11,2832.36,2,4,4,At Risk
3180,20,9,1767.3,3,2,1,About to Sleep
3181,22,11,2919.8900000000003,3,4,4,Loyal Customers
3182,86,9,2718.92,1,2,3,Hibernating
3183,30,11,3380.3,2,4,5,At Risk
3184,12,14,3484.87,4,5,5,Loyal Customers
3185,2,10,2639.87,5,3,3,Potential Loyalists
3186,6,9,2601.94,4,2,3,Potential Loyalists
3187,3,7,1678.76,5,1,1,New Customers
3188,52,11,2600.81,2,4,3,At Risk
3189,72,7,1840.1999999999998,1,1,2,Hibernating
3190,68,12,2708.42,1,4,3,At Risk
3191,119,10,1780.11,1,3,1,At Risk
3192,40,12,3392.13,2,4,5,At Risk
3193,85,12,3764.39,1,4,5,At Risk
3194,145,7,1391.82,1,1,1,Hibernating
3195,98,10,2542.89,1,3,3,At Risk
3196,31,14,3770.68,2,5,5,Cannot Lose Them
3197,34,8,1816.6100000000001,2,2,2,Hibernating
3198,5,11,3179.44,5,4,4,Champions
3199,54,12,2751.0,2,4,3,At Risk
3200,2,8,2256.3,5,2,2,Potential Loyalists
3201,12,9,2734.33,4,2,3,Potential Loyalists
3202,102,13,2520.79,1,5,3,Cannot Lose Them
3203,67,10,2617.67,1,3,3,At Risk
3204,22,10,3028.2400000000002,3,3,4,Need Attention
3205,12,9,2225.52,4,2,2,Potential Loyalists
3206,42,6,1662.83,2,1,1,Hibernating
3207,36,11,3562.9700000000003,2,4,5,At Risk
3208,67,17,4631.15,1,5,5,Cannot Lose Them
3209,3,6,1202.95,5,1,1,New Customers
3210,55,12,2313.4,2,4,3,At Risk
3211,11,6,1622.29,4,1,1,Promising
3212,7,7,1951.53,4,1,2,Promising
3213,8,15,4403.18,4,5,5,Loyal Customers
3214,48,8,2443.62,2,2,3,Hibernating
3215,4,7,1409.85,5,1,1,New Customers
3216,5,9,2603.15,5,2,3,Potential Loyalists
3217,44,11,2210.69,2,4,2,At Risk
3218,30,11,2751.57,2,4,3,At Risk
3219,134,11,1749.3600000000001,1,4,1,At Risk
3220,15,11,2387.76,3,4,3,Loyal Customers
3221,11,10,2825.94,4,3,4,Potential Loyalists
3222,27,12,2951.16,3,4,4,Loyal Customers
3223,35,8,2003.23,2,2,2,Hibernating
3224,30,9,1946.0,2,2,2,Hibernating
3225,37,9,2826.9,2,2,4,Hibernating
3226,48,12,3392.83,2,4,5,At Risk
3227,10,13,3018.82,4,5,4,Loyal Customers
3228,78,9,2480.45,1,2,3,Hibernating
3229,220,7,1034.56,1,1,1,Hibernating
3230,11,3,685.99,4,1,1,Promising
3231,289,5,834.72,1,1,1,Hibernating
3232,2,9,2728.54,5,2,3,Potential Loyalists
3233,42,6,1752.63,2,1,1,Hibernating
3234,6,9,2571.9700000000003,4,2,3,Potential Loyalists
3235,33,11,2919.72,2,4,4,At Risk
3236,32,12,3637.42,2,4,5,At Risk
3237,10,12,2891.42,4,4,4,Loyal Customers
3238,1,10,1977.63,5,3,2,Potential Loyalists
3239,19,6,1425.67,3,1,1,About to Sleep
3240,2,13,3057.96,5,5,4,Champions
3241,39,13,3006.19,2,5,4,Cannot Lose Them
3242,3,12,3155.9700000000003,5,4,4,Champions
3243,1,13,2995.06,5,5,4,Champions
3244,6,14,3561.08,4,5,5,Loyal Customers
3245,138,7,1764.06,1,1,1,Hibernating
3246,1,12,2176.23,5,4,2,Champions
3247,10,15,4221.3,4,5,5,Loyal Customers
3248,5,15,4247.13,5,5,5,Champions
3249,11,10,2592.69,4,3,3,Potential Loyalists
3250,25,11,3015.2799999999997,3,4,4,Loyal Customers
3251,39,6,1665.78,2,1,1,Hibernating
3252,44,7,1841.14,2,1,2,Hibernating
3253,3,8,1109.55,5,2,1,Potential Loyalists
3254,18,9,2859.52,3,2,4,About to Sleep
3255,69,12,2664.69,1,4,3,At Risk
3256,29,11,3073.76,3,4,4,Loyal Customers
3257,27,10,2549.57,3,3,3,Need Attention
3258,58,9,2119.73,2,2,2,Hibernating
3259,150,7,2112.51,1,1,2,Hibernating
3260,1,10,2641.52,5,3,3,Potential Loyalists
3261,3,8,1672.55,5,2,1,Potential Loyalists
3262,45,11,2759.39,2,4,4,At Risk
3263,18,11,3240.67,3,4,4,Loyal Customers
3264,9,8,2055.75,4,2,2,Potential Loyalists
3265,43,10,2904.88,2,3,4,At Risk
3266,5,12,2736.89,5,4,3,Champions
3267,87,11,2590.64,1,4,3,At Risk
3268,2,14,3746.64,5,5,5,Champions
3269,119,6,1286.8700000000001,1,1,1,Hibernating
3270,16,11,2620.6,3,4,3,Loyal Customers
3271,38,8,2198.63,2,2,2,Hibernating
3272,46,12,3632.14,2,4,5,At Risk
3273,5,8,1273.3100000000002,5,2,1,Potential Loyalists
3274,61,14,3369.45,1,5,5,Cannot Lose Them
3275,5,7,2130.54,5,1,2,New Customers
3276,4,11,2691.01,5,4,3,Champions
3277,56,8,2716.77,2,2,3,Hibernating
3278,21,10,3111.25,3,3,4,Need Attention
3279,6,13,3079.3199999999997,4,5,4,Loyal Customers
3280,6,5,1615.78,4,1,1,Promising
3281,12,17,4206.22,4,5,5,Loyal Customers
3282,19,6,1564.9,3,1,1,About to Sleep
3283,1,10,1862.22,5,3,2,Potential Loyalists
3284,12,15,4024.49,4,5,5,Loyal Customers
3285,7,11,3230.48,4,4,4,Loyal Customers
3286,3,9,2184.93,5,2,2,Potential Loyalists
3287,13,9,1661.44,4,2,1,Potential Loyalists
3288,119,5,998.4100000000001,1,1,1,Hibernating
3289,1,15,3991.42,5,5,5,Champions
3290,19,10,2769.4,3,3,4,Need Attention
3291,1,9,2835.26,5,2,4,Potential Loyalists
3292,18,16,3660.79,3,5,5,Loyal Customers
3293,26,6,1456.9,3,1,1,About to Sleep
3294,110,7,854.79,1,1,1,Hibernating
3295,31,5,1036.24,2,1,1,Hibernating
3296,65,10,2714.57,1,3,3,At Risk
3297,5,14,3652.92,5,5,5,Champions
3298,149,6,1767.32,1,1,1,Hibernating
3299,96,9,2296.1,1,2,2,Hibernating
3300,8,14,4539.47,4,5,5,Loyal Customers
3301,7,17,3771.69,4,5,5,Loyal Customers
3302,29,11,3166.5099999999998,3,4,4,Loyal Customers
3303,6,13,4413.53,4,5,5,Loyal Customers
3304,225,7,1640.8,1,1,1,Hibernating
3305,1,6,1510.7,5,1,1,New Customers
3306,2,12,3479.02,5,4,5,Champions
3307,13,8,2590.53,4,2,3,Potential Loyalists
3308,5,9,3397.14,5,2,5,Potential Loyalists
3309,101,9,2612.34,1,2,3,Hibernating
3310,36,13,1936.72,2,5,2,Cannot Lose Them
3311,52,4,1345.46,2,1,1,Hibernating
3312,24,11,3904.05,3,4,5,Loyal Customers
3313,80,8,1702.68,1,2,1,Hibernating
3314,18,9,2545.59,3,2,3,About to Sleep
3315,48,6,2030.93,2,1,2,Hibernating
3316,1,20,5595.28,5,5,5,Champions
3317,13,9,2586.73,4,2,3,Potential Loyalists
3318,6,11,3238.91,4,4,4,Loyal Customers
3319,14,11,2472.28,4,4,3,Loyal Customers
3320,6,7,1451.84,4,1,1,Promising
3321,38,12,2452.55,2,4,3,At Risk
3322,11,8,2007.46,4,2,2,Potential Loyalists
3323,65,15,4866.92,1,5,5,Cannot Lose Them
3324,51,4,1086.17,2,1,1,Hibernating
3325,81,4,1095.55,1,1,1,Hibernating
3326,1,9,2595.85,5,2,3,Potential Loyalists
3327,5,8,2140.69,5,2,2,Potential Loyalists
3328,55,12,3698.52,2,4,5,At Risk
3329,41,7,1438.56,2,1,1,Hibernating
3330,14,12,2012.99,4,4,2,Loyal Customers
3331,13,6,1144.72,4,1,1,Promising
3332,22,12,3085.11,3,4,4,Loyal Customers
3333,107,6,1714.25,1,1,1,Hibernating
3334,12,7,1889.04,4,1,2,Promising
3335,2,10,2873.7799999999997,5,3,4,Potential Loyalists
3336,21,13,3352.9300000000003,3,5,5,Loyal Customers
3337,62,6,1236.15,1,1,1,Hibernating
3338,5,15,4138.1,5,5,5,Champions
3339,15,8,2376.99,3,2,3,About to Sleep
3340,69,10,2374.68,1,3,3,At Risk
3341,34,12,3594.62,2,4,5,At Risk
3342,67,7,2076.66,1,1,2,Hibernating
3343,4,10,2156.19,5,3,2,Potential Loyalists
3344,22,11,3020.65,3,4,4,Loyal Customers
3345,1,8,1884.54,5,2,2,Potential Loyalists
3346,114,11,3563.3,1,4,5,At Risk
3347,80,11,2631.44,1,4,3,At Risk
3348,14,12,3344.5099999999998,4,4,4,Loyal Customers
3349,1,6,1971.17,5,1,2,New Customers
3350,129,8,1567.4099999999999,1,2,1,Hibernating
3351,20,14,3585.76,3,5,5,Loyal Customers
3352,49,10,2565.02,2,3,3,At Risk
3353,31,10,2595.26,2,3,3,At Risk
3354,4,13,4204.92,5,5,5,Champions
